,combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
36,6.0,394.42,6.0,6.0,0.96916,0.0178,855.28,300.0,Compound 5658686467840549599,0.0,20.0,1.9e-08,0.0003,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0015346242906473,Compound 5658686467840549599
37,6.0,10.86,6.0,6.0,0.94131,0.0354,7.96,300.0,Compound 4577488393654328040,0.0,20.0,2.7e-05,0.2273,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1223236098225664,Compound 4577488393654328040
38,6.0,38.44,6.0,6.0,0.97272,6.3e-06,50.34,300.0,Compound -1290186984751276817,0.0,20.0,3.9e-06,183.8878,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.9240886396842628,Compound -1290186984751276817
39,6.0,289.69,6.0,6.0,0.99279,148.0,149.97,300.0,Compound -2812240471405758856,0.0,20.0,19.0,37.9511,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0122218402135142,Compound -2812240471405758856
40,6.0,9.34,6.0,6.0,0.90919,0.329,14.75,300.0,Compound 2767147853764752690,0.0,20.0,1.2,1056.999,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1148729198352593,Compound 2767147853764752690
41,6.0,20.41,6.0,6.0,0.96115,139.0,39.08,300.0,Compound 640933307704419233,0.0,20.0,16.0,33.9697,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0008967480039913,Compound 640933307704419233
42,6.0,79.29,6.0,6.0,0.91191,6.48e-05,65.41,300.0,Compound 4447134122578030400,0.0,20.0,0.00015,691.4544,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,2.037694385646283,Compound 4447134122578030400
43,6.0,996.17,6.0,6.0,0.97858,9.69e-06,677.09,300.0,Compound 6842789012599882941,0.0,20.0,1.8e-08,0.5572,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,5.638213115450832,Compound 6842789012599882941
44,6.0,21.44,6.0,6.0,0.94461,0.581,198.82,300.0,Compound 2055123133866813392,0.0,20.0,0.051,26.2716,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,4.537488020585727e-06,Compound 2055123133866813392
45,6.0,56.56,6.0,6.0,0.91308,2.19,58.3,300.0,Compound -3644976824711879836,0.0,20.0,0.0083,1.1383,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0065828378890979,Compound -3644976824711879836
46,6.0,0.17,6.0,6.0,0.90537,0.742,8.06,300.0,Compound 7280929875720330450,0.0,20.0,0.16,63.5846,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,2.6528727951106097e-16,Compound 7280929875720330450
47,6.0,2790.08,6.0,6.0,0.99793,0.068,518.53,300.0,Compound -7973270328764001987,0.0,20.0,0.011,49.8639,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,7.714743822542454,Compound -7973270328764001987
48,6.0,6.01,6.0,6.0,0.92366,0.381,1.78,300.0,Compound 2750314811602222833,0.0,20.0,2.4,1886.8736,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.964411968003094,Compound 2750314811602222833
49,6.0,84.22,6.0,6.0,0.94575,7e-05,166.97,300.0,Compound -1824294419621851616,0.0,20.0,0.00033,1414.3146,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0772566454423905,Compound -1824294419621851616
50,6.0,51.86,6.0,6.0,0.90004,3.43e-05,52.9,300.0,Compound 5035251420995579372,0.0,20.0,0.0048,42226.7019,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.1439365283948868,Compound 5035251420995579372
51,6.0,2.32,6.0,6.0,0.97162,1.78,9.14,300.0,Compound 8451953905881098877,0.0,20.0,7.2e-05,0.0121,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.258395238595695e-05,Compound 8451953905881098877
52,6.0,786.78,6.0,6.0,0.99273,0.00044,1242.34,300.0,Compound 5316109525319644932,0.0,20.0,0.001,685.8667,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.001129947574504,Compound 5316109525319644932
53,6.0,21.83,6.0,6.0,0.91837,0.0988,15.29,300.0,Compound -3092363801468941247,0.0,20.0,7.9,23982.6836,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.032243087803861,Compound -3092363801468941247
54,6.0,5.33,6.0,6.0,0.93242,1.39,13.82,300.0,Compound -7780558513279788087,0.0,20.0,140.0,30285.12,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0373533888915021,Compound -7780558513279788087
55,6.0,76.48,6.0,6.0,0.90678,0.000109,123.04,300.0,Compound 587157990125598589,0.0,20.0,9.7e-07,2.6624,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0522627228782736,Compound 587157990125598589
56,6.0,7.6,6.0,6.0,0.94767,0.000531,37.68,300.0,Compound -8202491953214896931,0.0,20.0,8.6e-06,4.8396,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0012205644980797,Compound -8202491953214896931
57,6.0,68.84,6.0,6.0,0.99566,0.00089,45.62,300.0,Compound 3550225994094820554,0.0,20.0,0.13,43791.783,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,4.077236955329272,Compound 3550225994094820554
58,6.0,26.64,6.0,6.0,0.95374,1.22e-05,39.67,300.0,Compound 3168980816803077367,0.0,20.0,0.012,305594.7219,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.075706314904174,Compound 3168980816803077367
59,6.0,43.18,6.0,6.0,0.93549,0.0718,59.68,300.0,Compound 4766059014499584090,0.0,20.0,0.013,55.1141,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1464982778415614,Compound 4766059014499584090
60,6.0,6.11,6.0,6.0,0.99112,2.51,156.79,300.0,Compound -653512108763513510,0.0,20.0,1.2,146.5336,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.0012012148875647e-06,Compound -653512108763513510
61,6.0,4.98,6.0,6.0,0.92941,7.66,7.93,300.0,Compound -3991642891758470137,0.0,20.0,22.0,871.4033,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0001316529636871,Compound -3991642891758470137
62,6.0,5.03,6.0,6.0,0.99959,6.92e-08,23.82,300.0,Compound -4430324397887493201,0.0,20.0,7.6e-09,32.9085,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.00289161398153,Compound -4430324397887493201
63,6.0,82.96,6.0,6.0,0.98746,0.00113,326.21,300.0,Compound -4270919345242862029,0.0,20.0,0.28,75125.8055,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0107129133380523,Compound -4270919345242862029
0,6.0,8.09,6.0,6.0,0.98442,1.96e-06,1.47,300.0,Compound -2256882308444606357,0.0,20.0,2.9e-06,448.5498,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.0444507816297413,Compound -2256882308444606357
1,6.0,963.05,6.0,6.0,0.98219,10.6,627.58,300.0,Compound -5556512374503166626,0.0,20.0,14.0,407.5276,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.2139567988332973,Compound -5556512374503166626
2,6.0,278.08,6.0,6.0,0.9369,0.00132,629.46,300.0,Compound -3374997846893349725,0.0,20.0,0.0015,329.1807,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0007538266006351,Compound -3374997846893349725
3,6.0,556.59,6.0,6.0,0.92575,0.00931,649.43,300.0,Compound -2882398099715918426,0.0,20.0,0.0025,81.9334,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0004099594368405,Compound -2882398099715918426
4,6.0,8.85,6.0,6.0,0.92327,0.0629,21.55,300.0,Compound -7836913892040236533,0.0,20.0,0.15,728.5479,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0476859049239276,Compound -7836913892040236533
5,6.0,7.53,6.0,6.0,0.92633,8.09e-05,2.31,300.0,Compound 3299909050455219700,0.0,20.0,2.3e-07,0.8586,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.1794657487078699,Compound 3299909050455219700
6,6.0,334.49,6.0,6.0,0.94606,0.00113,697.79,300.0,Compound 2451720240550658825,0.0,20.0,0.00035,92.0236,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.4347448082677652,Compound 2451720240550658825
7,6.0,142.92,6.0,6.0,0.90971,1.64,208.96,300.0,Compound 3376272440024287198,0.0,20.0,0.11,19.3559,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1342084659726404,Compound 3376272440024287198
8,6.0,234.63,6.0,6.0,0.96645,0.00297,709.5,300.0,Compound 8564791458595311574,0.0,20.0,7.4e-06,0.7419,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0031528019720624,Compound 8564791458595311574
9,6.0,280.48,6.0,6.0,0.98116,0.103,636.74,300.0,Compound -2424028912738109071,0.0,20.0,8.8,25502.297,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2619082404061241,Compound -2424028912738109071
10,6.0,541.16,6.0,6.0,0.95613,3.47e-06,679.94,300.0,Compound -7319922750421192712,0.0,20.0,0.1,8825761.6154,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.5126154786342578,Compound -7319922750421192712
11,6.0,122.12,6.0,6.0,0.95816,0.0027,656.55,300.0,Compound 8044320938975506299,0.0,20.0,0.00022,24.9668,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0073263872553681,Compound 8044320938975506299
12,6.0,190.06,6.0,6.0,0.96507,0.00228,655.13,300.0,Compound -2746206862472888134,0.0,20.0,8.4e-05,11.1216,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.114131934277736,Compound -2746206862472888134
13,6.0,175.46,6.0,6.0,0.95199,0.0458,423.88,300.0,Compound 1547982879989606652,0.0,20.0,0.0042,27.3994,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0106852703199539,Compound 1547982879989606652
14,6.0,2465.19,6.0,6.0,0.91592,5.63e-05,647.5,300.0,Compound 4707352317603579522,0.0,20.0,1.1e-05,57.1813,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.2303500407984809,Compound 4707352317603579522
15,6.0,43.32,6.0,6.0,0.98375,1.25e-07,120.15,300.0,Compound 862316977534310248,0.0,20.0,6.9e-06,16601.8979,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.40702196279708,Compound 862316977534310248
16,6.0,27.12,6.0,6.0,0.99622,0.761,66.05,300.0,Compound 7260537167624140386,0.0,20.0,0.052,20.6846,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.2198768036264534,Compound 7260537167624140386
17,6.0,233.91,6.0,6.0,0.91713,18.6,265.26,300.0,Compound -300605295757849273,0.0,20.0,0.3,4.8101,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0144001903629678,Compound -300605295757849273
18,6.0,12.88,6.0,6.0,0.96237,9.91e-08,42.02,300.0,Compound -1124384860131539698,0.0,20.0,1.5e-10,0.4613,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0830267196577825,Compound -1124384860131539698
19,6.0,1538.82,6.0,6.0,0.92529,0.00109,915.72,300.0,Compound -2453871380942482697,0.0,20.0,0.001,284.1904,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,2.0403748282506733,Compound -2453871380942482697
20,6.0,12.82,6.0,6.0,0.94896,4.7,16.14,300.0,Compound 8073775557631440363,0.0,20.0,7.2,456.8,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.073795526469835,Compound 8073775557631440363
21,6.0,11.4,6.0,6.0,0.99054,0.000111,86.81,300.0,Compound 3351617039011809563,0.0,20.0,3.0,8199847.8015,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0013384491176624,Compound 3351617039011809563
22,6.0,89.29,6.0,6.0,0.97598,0.00435,436.56,300.0,Compound 7122713995643192931,0.0,20.0,0.0011,73.0065,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0050887365760118,Compound 7122713995643192931
23,6.0,128.56,6.0,6.0,0.91213,17.8,115.67,300.0,Compound -3511722379311144130,0.0,20.0,0.22,3.6378,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0292652534389119,Compound -3511722379311144130
24,6.0,28.31,6.0,6.0,0.96048,0.252,16.75,300.0,Compound -1051369110096147023,0.0,20.0,0.015,18.2078,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.5966272129593949,Compound -1051369110096147023
25,6.0,31.26,6.0,6.0,0.93217,2.15e-09,49.22,300.0,Compound -4095121888783118043,0.0,20.0,1.9e-05,2638215.8056,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.3827185631532853,Compound -4095121888783118043
26,6.0,61.84,6.0,6.0,0.91079,0.593,82.3,300.0,Compound 1111408518827696935,0.0,20.0,0.0067,3.3848,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0089945022580011,Compound 1111408518827696935
27,6.0,1.94,6.0,6.0,0.96238,2.36,94.75,300.0,Compound -2940882060187917480,0.0,20.0,0.053,6.7568,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,4.6544996302219707e-10,Compound -2940882060187917480
28,6.0,854.21,6.0,6.0,0.99424,83.8,19.19,300.0,Compound -7843739761756840529,0.0,20.0,35.0,125.1133,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0651824056172885,Compound -7843739761756840529
29,6.0,9.69,6.0,6.0,0.97505,1.66,4.82,300.0,Compound 640909981566203127,0.0,20.0,2.9,517.4751,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.5708011274054607,Compound 640909981566203127
30,6.0,50.16,6.0,6.0,0.93141,7.3e-05,57.55,300.0,Compound -475396564886116392,0.0,20.0,0.0027,10924.6911,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.2458471937929867,Compound -475396564886116392
31,6.0,20.7,6.0,6.0,0.94696,1.4e-06,37.19,300.0,Compound 762239995500927733,0.0,20.0,4.5e-10,0.0964,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.4340363548804338,Compound 762239995500927733
32,6.0,4.36,6.0,6.0,0.98136,2.15e-08,106.73,300.0,Compound 5633587607928996005,0.0,20.0,3.1e-06,42888.0009,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.965229764777682e-06,Compound 5633587607928996005
33,6.0,2.48,6.0,6.0,0.93075,0.699,4.65,300.0,Compound -6849579053476656590,0.0,20.0,0.018,7.6154,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1019644882428879,Compound -6849579053476656590
34,6.0,158.22,6.0,6.0,0.92343,0.346,198.36,300.0,Compound 3723682909991222619,0.0,20.0,0.0019,1.6418,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2103975797911725,Compound 3723682909991222619
35,6.0,26.91,6.0,6.0,0.92648,6.92e-06,27.03,300.0,Compound -3161231597114987858,0.0,20.0,2.1e-08,0.8939,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.8674404127198094,Compound -3161231597114987858
36,6.0,634.74,6.0,6.0,0.98645,6.19e-10,925.65,300.0,Compound -6634880080612166902,0.0,20.0,2.6e-09,1251.8479,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.837815322756017,Compound -6634880080612166902
37,6.0,152.88,6.0,6.0,0.91245,8.52,22.68,300.0,Compound 859418965196275876,0.0,20.0,0.95,33.495,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.6278866106436478,Compound 859418965196275876
38,6.0,1525.36,6.0,6.0,0.98033,0.592,2003.27,300.0,Compound 333208513028354539,0.0,20.0,6.2,3123.3563,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.4069982740081903e-06,Compound 333208513028354539
39,6.0,29.58,6.0,6.0,0.93265,5.09e-05,49.8,300.0,Compound -8403287114666406256,0.0,20.0,4e-05,233.8458,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2405419383105206,Compound -8403287114666406256
40,6.0,2.32,6.0,6.0,0.91309,1.98e-06,0.72,300.0,Compound 6979356540455033464,0.0,20.0,9.2e-05,13892.3995,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.3895979033958454,Compound 6979356540455033464
41,6.0,1.79,6.0,6.0,0.95017,0.0236,28.8,300.0,Compound -3676248884333751430,0.0,20.0,0.0056,70.7773,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0001842624626955,Compound -3676248884333751430
42,6.0,27.01,6.0,6.0,0.96322,0.000201,52.12,300.0,Compound 1803476549235528111,0.0,20.0,0.00024,365.361,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.3197606633392477,Compound 1803476549235528111
43,6.0,108.23,6.0,6.0,0.98855,0.125,116.49,300.0,Compound 4039551144470232763,0.0,20.0,0.046,111.2416,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.4821300563236047,Compound 4039551144470232763
44,6.0,13.71,6.0,6.0,0.90496,46.9,5.24,300.0,Compound 7989687086955930013,0.0,20.0,0.048,0.3073,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0059093604648058,Compound 7989687086955930013
45,6.0,114.45,6.0,6.0,0.92611,0.00302,203.25,300.0,Compound 3583974345694713680,0.0,20.0,3.1e-06,0.3109,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.4398786362983548,Compound 3583974345694713680
46,6.0,22.89,6.0,6.0,0.98127,2.16e-08,182.2,300.0,Compound 6818602160169416487,0.0,20.0,6.3e-07,8746.1168,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.005500973022848,Compound 6818602160169416487
47,6.0,0.18,6.0,6.0,0.92481,0.00944,132.99,300.0,Compound -2360252693723932437,0.0,20.0,0.00031,9.9367,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -2360252693723932437
48,6.0,3.13,6.0,6.0,0.91462,4.76e-07,5.56,300.0,Compound 2408516145874654694,0.0,20.0,0.00017,108326.4536,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.205776333763939,Compound 2408516145874654694
49,6.0,11.64,6.0,6.0,0.92782,0.725,1.88,300.0,Compound -3270375111163959751,0.0,20.0,0.0018,0.7402,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0095425571099012,Compound -3270375111163959751
50,6.0,1198.58,6.0,6.0,0.97993,0.0263,820.47,300.0,Compound 8317261693445870393,0.0,20.0,21.0,239163.1947,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0218391708427788,Compound 8317261693445870393
51,6.0,27.82,6.0,6.0,0.90027,1.33,5.13,300.0,Compound -7184875404595328193,0.0,20.0,1.6,358.5078,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0781198069403714,Compound -7184875404595328193
52,6.0,27.35,6.0,6.0,0.93018,3.35,20.02,300.0,Compound -6962056334893672699,0.0,20.0,4.2,374.0273,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.2594699433677775,Compound -6962056334893672699
53,6.0,7.85,6.0,6.0,0.90449,0.000502,11.62,300.0,Compound -3900318966009962174,0.0,20.0,0.54,321479.6558,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0349298654679276,Compound -3900318966009962174
54,6.0,2906.45,6.0,6.0,0.93776,9.47,1092.07,300.0,Compound -4795459743065410881,0.0,20.0,2100.0,67134.9912,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.451233169037893e-06,Compound -4795459743065410881
55,6.0,139.12,6.0,6.0,0.9612,15.3,178.81,300.0,Compound 645670678649812539,0.0,20.0,0.4,7.8884,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0195949748421816,Compound 645670678649812539
56,6.0,130.76,6.0,6.0,0.98236,1.37e-06,388.68,300.0,Compound 2571070372739116453,0.0,20.0,4.4e-05,9646.9236,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.3502494731701937,Compound 2571070372739116453
57,6.0,64.02,6.0,6.0,0.99634,3.07,1.21,300.0,Compound 5921105287840809735,0.0,20.0,40.0,3899.0089,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.3932336090518502,Compound 5921105287840809735
58,6.0,89.76,6.0,6.0,0.98331,6.99e-07,646.82,300.0,Compound 2285350703555302823,0.0,20.0,0.0012,503280.8391,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0096560513583798,Compound 2285350703555302823
59,6.0,86.15,6.0,6.0,0.93998,2.99,45.17,300.0,Compound -3051555519452282241,0.0,20.0,0.5,50.468,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0747134985015152,Compound -3051555519452282241
60,6.0,20.71,6.0,6.0,0.94688,0.502,55.04,300.0,Compound 944851258678758949,0.0,20.0,0.045,26.5938,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0079546091216382,Compound 944851258678758949
61,6.0,61.04,6.0,6.0,0.91974,0.0415,93.44,300.0,Compound 8554683092760700796,0.0,20.0,3.4,24315.6792,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.3299652155163166,Compound 8554683092760700796
62,6.0,70.26,6.0,6.0,0.9763,1.67,4.85,300.0,Compound 2338667687857263339,0.0,20.0,0.00025,0.0442,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.6420650454659766,Compound 2338667687857263339
63,6.0,9.58,6.0,6.0,0.90889,0.000149,6.3,300.0,Compound -3159459706986368025,0.0,20.0,1.2e-05,23.5129,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0080520688207766,Compound -3159459706986368025
0,6.0,12.08,6.0,6.0,0.9989,0.00104,56.94,300.0,Compound -7551903237069903419,0.0,20.0,0.022,6407.553,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0526851899269196,Compound -7551903237069903419
1,6.0,0.68,6.0,6.0,0.91146,8.23e-07,39.44,300.0,Compound -5833413247771555755,0.0,20.0,0.012,4300546.3533,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,-1.2423877256423944e-14,Compound -5833413247771555755
2,6.0,783.24,6.0,6.0,0.94205,0.149,27492.71,300.0,Compound 1775949082323579907,0.0,20.0,1.5,3045.1685,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 1775949082323579907
3,6.0,438.73,6.0,6.0,0.90882,2.48e-05,403.21,300.0,Compound -4152775950317929852,0.0,20.0,0.085,1032581.5083,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.298502950674357,Compound -4152775950317929852
4,6.0,648.72,6.0,6.0,0.90561,0.00078,3846.09,300.0,Compound -8827857172955141066,0.0,20.0,4e-06,1.5293,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -8827857172955141066
5,6.0,32.53,6.0,6.0,0.98819,0.0059,81.76,300.0,Compound 6704279165272056825,0.0,20.0,0.003,154.1213,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1440145587595173,Compound 6704279165272056825
6,6.0,1581.03,6.0,6.0,0.91623,0.0126,2383.81,300.0,Compound -6045494471124222839,0.0,20.0,0.0017,40.4341,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.1358094615845865e-06,Compound -6045494471124222839
7,6.0,42.34,6.0,6.0,0.93215,0.000625,81.41,300.0,Compound 2746105137530648706,0.0,20.0,0.0056,2669.6963,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.4636217708048068,Compound 2746105137530648706
8,6.0,72.58,6.0,6.0,0.90189,0.000599,150.26,300.0,Compound -2183527207526433565,0.0,20.0,5.7e-05,28.4828,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0305651761614467,Compound -2183527207526433565
9,6.0,130.8,6.0,6.0,0.97743,0.018,355.49,300.0,Compound 5701529266277293884,0.0,20.0,0.00012,1.9424,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2198565431306487,Compound 5701529266277293884
10,6.0,212.3,6.0,6.0,0.96506,98.1,145.21,300.0,Compound -6297207264858455732,0.0,20.0,13.0,38.9884,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0058638306822778,Compound -6297207264858455732
11,6.0,26.13,6.0,6.0,0.90308,133.0,48.18,300.0,Compound 4996955991906274416,0.0,20.0,0.072,0.1624,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0021588706294233,Compound 4996955991906274416
12,6.0,5835.36,6.0,6.0,0.99337,279.0,54.51,300.0,Compound 4896341051712486108,0.0,20.0,27.0,28.7012,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0137443870228449,Compound 4896341051712486108
13,6.0,2831.4,6.0,6.0,0.96645,40.6,239.1,300.0,Compound 7040937561146197281,0.0,20.0,410.0,3034.8014,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.068292470562091,Compound 7040937561146197281
