compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.henry,compound.koc,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,0.compound_pec,0.compound_name
6.0,179.32,6.0,6.0,0.96753,6.26e-05,6033.44,300.0,Compound -3532668871920365421,0.0,20.0,1.1e-05,52.8885,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -3532668871920365421
6.0,2.51,6.0,6.0,0.9831,398.0,22.15,300.0,Compound -8592039776030602028,0.0,20.0,14.0,10.642,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.5383161766687325e-07,Compound -8592039776030602028
6.0,5.28,6.0,6.0,0.91267,135.0,80.67,300.0,Compound -2936225743383210987,0.0,20.0,0.26,0.5797,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.0643369974727134e-11,Compound -2936225743383210987
6.0,5.57,6.0,6.0,0.97298,0.0975,39265.23,300.0,Compound 6391480089843856871,0.0,20.0,3.1,9392.5083,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 6391480089843856871
6.0,202.6,6.0,6.0,0.95421,129000.0,10688.74,300.0,Compound 2461601556355804815,0.0,20.0,210.0,0.4954,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.3374377430718993e-05,Compound 2461601556355804815
6.0,2.52,6.0,6.0,0.98879,7.29e-07,3625.72,300.0,Compound 6256098757872034911,0.0,20.0,4.1e-06,1696.8911,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 6256098757872034911
6.0,19.97,6.0,6.0,0.92208,1.85e-08,9.76,300.0,Compound -5672027233221916494,0.0,20.0,5.9e-08,949.3407,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.25746666859734796,Compound -5672027233221916494
6.0,146.95,6.0,6.0,0.97785,3.37e-06,336.69,300.0,Compound -6539910773542982596,0.0,20.0,0.00026,22773.7698,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.13159591868423096,Compound -6539910773542982596
6.0,1.2,6.0,6.0,0.99969,1.64e-05,31.7,300.0,Compound 1182224574201293836,0.0,20.0,0.0009,16493.1169,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.386646671505146e-11,Compound 1182224574201293836
6.0,0.08,6.0,6.0,0.92066,0.00466,7.39,300.0,Compound -8520838772579538911,0.0,20.0,0.032,2068.4541,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -8520838772579538911
6.0,38.99,6.0,6.0,0.95291,155000.0,20.78,300.0,Compound 7703723063539245979,0.0,20.0,28.0,0.0552,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.250509295575208e-05,Compound 7703723063539245979
6.0,64.62,6.0,6.0,0.90675,24.7,1340.27,300.0,Compound 9131445856776561174,0.0,20.0,300.0,3624.0461,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 9131445856776561174
6.0,302.42,6.0,6.0,0.95409,0.00017,239.04,300.0,Compound -3213569093505075080,0.0,20.0,3.3e-05,57.2607,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.9547967190746376,Compound -3213569093505075080
6.0,96.63,6.0,6.0,0.90675,1.66e-05,118.89,300.0,Compound -614917186437733114,0.0,20.0,0.00027,4875.4546,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.22850055858120374,Compound -614917186437733114
6.0,4.92,6.0,6.0,0.9702,22900.0,0.18,300.0,Compound -4669333665010833069,0.0,20.0,68.0,0.8958,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.062094595185422e-05,Compound -4669333665010833069
6.0,32.18,6.0,6.0,0.99354,0.00318,84.3,300.0,Compound -143044494734647400,0.0,20.0,9.8e-06,0.9241,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.03407530663780664,Compound -143044494734647400
6.0,81.44,6.0,6.0,0.93262,1.64,680.77,300.0,Compound -4133602563580470395,0.0,20.0,4.3,778.9107,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.079763781370777e-12,Compound -4133602563580470395
6.0,154.9,6.0,6.0,0.91747,8.27e-14,194.16,300.0,Compound -6865686371772762387,0.0,20.0,4.4e-14,160.5439,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.33164565179863126,Compound -6865686371772762387
6.0,4.92,6.0,6.0,0.91075,934.0,311.05,300.0,Compound 4586137085508707422,0.0,20.0,6.9,2.2246,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.98342289894014e-11,Compound 4586137085508707422
6.0,7.19,6.0,6.0,0.9229,724000.0,1480.39,300.0,Compound 8375280612325521162,0.0,20.0,1400.0,0.5956,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.054390841291246e-06,Compound 8375280612325521162
6.0,4.98,6.0,6.0,0.9217,6.2e-05,18.25,300.0,Compound 5847676645967520177,0.0,20.0,0.00029,1427.3183,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.951319031735736e-07,Compound 5847676645967520177
6.0,25.89,6.0,6.0,0.99476,6.69e-08,30.43,300.0,Compound 2657448495604832082,0.0,20.0,1.7e-08,76.9707,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.2416405825125385,Compound 2657448495604832082
6.0,11.05,6.0,6.0,0.97714,0.00386,4.87,300.0,Compound 7370265934290845557,0.0,20.0,8.6e-06,0.6701,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.028135572900491422,Compound 7370265934290845557
6.0,10.76,6.0,6.0,0.98721,3130.0,6021.94,300.0,Compound -7257579966944615785,0.0,20.0,440.0,41.9883,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.677576976946951e-10,Compound -7257579966944615785
6.0,23.69,6.0,6.0,0.9564,1240000.0,0.41,300.0,Compound -5437677704643878539,0.0,20.0,1500.0,0.3559,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.8560582957563185e-06,Compound -5437677704643878539
6.0,1.65,6.0,6.0,0.93519,0.069,6129.73,300.0,Compound 1825478236702299181,0.0,20.0,0.31,1338.5006,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 1825478236702299181
6.0,16.72,6.0,6.0,0.9417,0.000145,4037.39,300.0,Compound 3306285270013151175,0.0,20.0,8.3e-06,17.1051,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 3306285270013151175
6.0,163.67,6.0,6.0,0.99465,0.00116,340.06,300.0,Compound -2382361806682235116,0.0,20.0,1.8e-05,4.7593,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.30050668807345227,Compound -2382361806682235116
6.0,1.38,6.0,6.0,0.90476,10500.0,37.01,300.0,Compound -2656355482644961848,0.0,20.0,5.1,0.1465,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.933767245463477e-06,Compound -2656355482644961848
6.0,0.06,6.0,6.0,0.98991,74600.0,19.49,300.0,Compound 5553673033558082690,0.0,20.0,230.0,0.9325,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.364031484852081e-11,Compound 5553673033558082690
6.0,39.76,6.0,6.0,0.94043,0.000113,136.14,300.0,Compound 2401093565837038390,0.0,20.0,0.0038,10169.5712,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0014151350337584395,Compound 2401093565837038390
6.0,2.52,6.0,6.0,0.99808,0.0244,14.64,300.0,Compound -7205713483049456799,0.0,20.0,460.0,5683406.1409,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.5230243876921894e-08,Compound -7205713483049456799
6.0,1.33,6.0,6.0,0.98856,0.15,88.35,300.0,Compound -990218677597960990,0.0,20.0,0.022,43.8302,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.6540855663522888e-16,Compound -990218677597960990
6.0,1223.11,6.0,6.0,0.95662,1.61e-05,246.63,300.0,Compound -5846212060543947095,0.0,20.0,8.9e-05,1664.0179,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,19.791017498362816,Compound -5846212060543947095
6.0,1.96,6.0,6.0,0.98605,283.0,4085.22,300.0,Compound -2376441010229883009,0.0,20.0,40.0,42.071,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -2376441010229883009
6.0,244.72,6.0,6.0,0.94205,1.27e-07,27.36,300.0,Compound 2558865368868011577,0.0,20.0,0.00024,559198.9194,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,24.305611654763435,Compound 2558865368868011577
6.0,16.67,6.0,6.0,0.95662,114.0,10.58,300.0,Compound -4798747644270047221,0.0,20.0,0.09,0.236,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0008122859896267215,Compound -4798747644270047221
6.0,1344.49,6.0,6.0,0.93902,0.106,230.19,300.0,Compound 9070880660327837117,0.0,20.0,0.002,5.555,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.419677902093229,Compound 9070880660327837117
6.0,94.42,6.0,6.0,0.92569,715.0,6.67,300.0,Compound -8753324571272594621,0.0,20.0,0.14,0.058,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.002422930985870892,Compound -8753324571272594621
6.0,35.05,6.0,6.0,0.92251,22900.0,21.95,300.0,Compound -752988127964976219,0.0,20.0,1800.0,23.8493,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.00015967536791117133,Compound -752988127964976219
6.0,210.28,6.0,6.0,0.94548,1.2e-05,7196.14,300.0,Compound 3171352368404433987,0.0,20.0,0.00035,8641.9302,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 3171352368404433987
6.0,116.37,6.0,6.0,0.93188,3.9e-10,1082.36,300.0,Compound 6330600941578339822,0.0,20.0,4.7e-10,358.001,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.1838141798619434e-12,Compound 6330600941578339822
6.0,53.62,6.0,6.0,0.92382,0.00029,645.45,300.0,Compound -5293940794308249018,0.0,20.0,8.3e-05,85.6562,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.0057305213248693e-15,Compound -5293940794308249018
6.0,3469.16,6.0,6.0,0.9711,206000000000.0,108.53,300.0,Compound 7968838256474516322,0.0,20.0,14000000.0,0.0211,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.107152823088898e-11,Compound 7968838256474516322
6.0,20.38,6.0,6.0,0.94987,72500000.0,106.12,300.0,Compound -6615083645295267506,0.0,20.0,9300000.0,38.4617,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.36124646346377e-08,Compound -6615083645295267506
6.0,61.77,6.0,6.0,0.92186,7.24,240.34,300.0,Compound -6816176024559447631,0.0,20.0,86.0,3545.595,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.0931807519431261e-07,Compound -6816176024559447631
6.0,7.04,6.0,6.0,0.96425,0.00654,2810.23,300.0,Compound -7771680386187054915,0.0,20.0,0.016,745.8491,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -7771680386187054915
6.0,174.46,6.0,6.0,0.97504,0.0204,7769.08,300.0,Compound -7642259550704562016,0.0,20.0,0.0048,70.04,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -7642259550704562016
6.0,14.55,6.0,6.0,0.92514,0.000883,151.21,300.0,Compound 8188595561828765205,0.0,20.0,0.0013,428.2242,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,9.621999477602194e-12,Compound 8188595561828765205
6.0,24.3,6.0,6.0,0.93995,475.0,2702.21,300.0,Compound 395171291607473519,0.0,20.0,250000.0,157860.1639,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.8261441981506756e-17,Compound 395171291607473519
6.0,5.86,6.0,6.0,0.91224,3.07e-06,15.03,300.0,Compound 1741422680619790703,0.0,20.0,4.5e-07,44.3193,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.0881046154395741e-05,Compound 1741422680619790703
6.0,1.81,6.0,6.0,0.97554,16300.0,53.91,300.0,Compound 824396100704032554,0.0,20.0,3200.0,58.3746,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.0970336600976816e-05,Compound 824396100704032554
6.0,0.3,6.0,6.0,0.97441,0.0454,0.85,300.0,Compound 1795939366387400036,0.0,20.0,0.026,169.1017,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.818058016632141e-12,Compound 1795939366387400036
6.0,7.53,6.0,6.0,0.97706,0.0104,17.6,300.0,Compound -2041671004973992290,0.0,20.0,0.0091,263.3907,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.00039434092922779,Compound -2041671004973992290
6.0,594.26,6.0,6.0,0.91855,0.183,41.18,300.0,Compound 548069576101175457,0.0,20.0,0.026,42.9496,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.357819360540285,Compound 548069576101175457
6.0,218.37,6.0,6.0,0.91917,0.617,152.03,300.0,Compound -6551215748100727129,0.0,20.0,0.28,137.7228,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.22430912504569556,Compound -6551215748100727129
6.0,60.24,6.0,6.0,0.92325,51500.0,285.78,300.0,Compound -3747848085554499327,0.0,20.0,11.0,0.0651,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.45953915125365e-05,Compound -3747848085554499327
6.0,7.07,6.0,6.0,0.91804,0.00268,32164.88,300.0,Compound -4235148281637351764,0.0,20.0,1.5,170519.6022,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -4235148281637351764
6.0,8.9,6.0,6.0,0.92154,0.00293,1727.19,300.0,Compound -363762971307844298,0.0,20.0,0.001,101.8951,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -363762971307844298
6.0,32.69,6.0,6.0,0.98968,5.75e-05,52.24,300.0,Compound -7040782965414665671,0.0,20.0,1.5e-05,80.7646,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.16607120530132535,Compound -7040782965414665671
6.0,14.62,6.0,6.0,0.96215,387.0,794.09,300.0,Compound 9194732903478544970,0.0,20.0,36000.0,27747.0584,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.453101189711202e-10,Compound 9194732903478544970
6.0,3.14,6.0,6.0,0.95346,0.00136,329.8,300.0,Compound 1464142100185525855,0.0,20.0,5.8,1277267.538,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 1464142100185525855
6.0,326.42,6.0,6.0,0.92349,1240.0,33.29,300.0,Compound 7114842315326475113,0.0,20.0,6600.0,1582.9026,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0020620571652969063,Compound 7114842315326475113
6.0,2009.7,6.0,6.0,0.90625,0.359,3.89,300.0,Compound 6041895101994961263,0.0,20.0,11.0,9182.2214,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,11.480447497451198,Compound 6041895101994961263
6.0,5.44,6.0,6.0,0.98123,164.0,405.35,300.0,Compound 6495754908823049055,0.0,20.0,0.41,0.7554,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.3972950068076358e-11,Compound 6495754908823049055
6.0,5.5,6.0,6.0,0.91307,1.43,532.56,300.0,Compound -8690983007938525540,0.0,20.0,0.0013,0.2669,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -8690983007938525540
6.0,77.69,6.0,6.0,0.99829,13.7,38.06,300.0,Compound -659829242308892284,0.0,20.0,24.0,528.1734,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.04045104934323579,Compound -659829242308892284
6.0,0.88,6.0,6.0,0.94418,6.32e-09,786.51,300.0,Compound -3235511091298806162,0.0,20.0,1.6e-05,756840.715,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -3235511091298806162
6.0,150.33,6.0,6.0,0.90455,0.00233,37.07,300.0,Compound -4297616544061512965,0.0,20.0,9.9,1273490.3516,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.228863341283149,Compound -4297616544061512965
6.0,178.27,6.0,6.0,0.91622,5.02e-05,144.71,300.0,Compound -1097452187625354268,0.0,20.0,0.0062,37279.3866,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.5110215025162521,Compound -1097452187625354268
6.0,14.84,6.0,6.0,0.95226,147.0,215.28,300.0,Compound -1389836532262424292,0.0,20.0,0.00078,0.0016,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.4392794531369052e-08,Compound -1389836532262424292
6.0,646.23,6.0,6.0,0.92178,8.43,566.37,300.0,Compound -2279791342353267775,0.0,20.0,0.14,4.9852,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0001550078737255241,Compound -2279791342353267775
6.0,66.45,6.0,6.0,0.99793,0.00657,152.86,300.0,Compound -9204428931509800866,0.0,20.0,0.0084,385.6892,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.1298436588313745,Compound -9204428931509800866
6.0,20.42,6.0,6.0,0.9847,0.000194,5.16,300.0,Compound 6424572914923658244,0.0,20.0,0.00067,1033.3422,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.5133937502232702,Compound 6424572914923658244
6.0,6.66,6.0,6.0,0.92197,9.47e-07,3276.75,300.0,Compound -3104388543000921990,0.0,20.0,1.7e-07,54.1743,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -3104388543000921990
6.0,2.65,6.0,6.0,0.97297,0.0678,876.39,300.0,Compound -4726234735756340513,0.0,20.0,0.017,76.7935,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -4726234735756340513
6.0,16.51,6.0,6.0,0.96912,0.0046,355.32,300.0,Compound -3880595844063330946,0.0,20.0,0.012,753.2392,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.749645923867827e-11,Compound -3880595844063330946
6.0,4.31,6.0,6.0,0.93558,0.00667,6.01,300.0,Compound 7233889547111321283,0.0,20.0,0.02,891.0855,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.4664490589599629e-05,Compound 7233889547111321283
6.0,27.1,6.0,6.0,0.95934,1.47e-06,54.13,300.0,Compound 616947425032931111,0.0,20.0,8.1e-08,16.6127,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.03345974858484603,Compound 616947425032931111
6.0,16.4,6.0,6.0,0.95917,4.22,4.28,300.0,Compound 1870009963182892456,0.0,20.0,38.0,2715.9815,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.007032253700600474,Compound 1870009963182892456
6.0,3.49,6.0,6.0,0.98341,0.000279,0.77,300.0,Compound 8294469373204967666,0.0,20.0,0.00049,527.1246,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,9.389247782066196e-06,Compound 8294469373204967666
6.0,20.41,6.0,6.0,0.96659,12600000.0,217.11,300.0,Compound -7737365249079056525,0.0,20.0,1700.0,0.0404,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.654565225353826e-07,Compound -7737365249079056525
